,Gate Voltage,Gate Current,Gate Time (ms),Drain Voltage,Drain Current,Gate Time
"1,308",2.94E-04,5.90E-06,6.140000,-6.00E-01,-2.94E-03,0.006140
"1,309",-3.79E-04,3.40E-06,6.160000,-6.00E-01,-2.94E-03,0.006160
"1,310",4.69E-04,5.00E-06,6.180000,-6.00E-01,-2.94E-03,0.006180
"1,311",1.24E-04,5.40E-06,6.200000,-6.00E-01,-2.94E-03,0.006200
"1,312",-6.02E-04,2.60E-06,6.220000,-6.00E-01,-2.94E-03,0.006220
"1,313",2.87E-04,4.40E-06,6.240000,-6.00E-01,-2.93E-03,0.006240
"1,314",-5.50E-04,1.70E-06,6.260000,-6.00E-01,-2.93E-03,0.006260
"1,315",5.41E-04,5.50E-06,6.280000,-6.00E-01,-2.94E-03,0.006280
"1,316",5.35E-04,5.30E-06,6.300000,-6.00E-01,-2.93E-03,0.006300
"1,317",-1.34E-04,3.50E-06,6.320000,-6.00E-01,-2.94E-03,0.006320
"1,318",-3.92E-04,2.70E-06,6.340000,-6.00E-01,-2.93E-03,0.006340
"1,319",-4.00E-05,4.70E-06,6.360000,-6.00E-01,-2.94E-03,0.006360
"1,320",6.72E-04,5.30E-06,6.380000,-6.00E-01,-2.94E-03,0.006380
"1,321",-7.30E-05,3.30E-06,6.400000,-6.00E-01,-2.93E-03,0.006400
"1,322",-2.82E-04,4.40E-06,6.420000,-6.00E-01,-2.93E-03,0.006420
"1,323",3.99E-04,6.20E-06,6.440000,-6.00E-01,-2.94E-03,0.006440
"1,324",-3.30E-05,4.70E-06,6.460000,-6.00E-01,-2.93E-03,0.006460
"1,325",-2.88E-04,4.60E-06,6.480000,-6.00E-01,-2.94E-03,0.006480
"1,326",1.71E-04,5.00E-06,6.500000,-6.00E-01,-2.93E-03,0.006500
"1,327",-9.50E-05,3.40E-06,6.520000,-6.00E-01,-2.94E-03,0.006520
"1,328",-1.65E-04,5.10E-06,6.540000,-6.00E-01,-2.93E-03,0.006540
"1,329",-3.25E-04,6.30E-06,6.560000,-6.00E-01,-2.94E-03,0.006560
"1,330",-3.19E-04,3.80E-06,6.580000,-6.00E-01,-2.93E-03,0.006580
"1,331",3.10E-05,3.60E-06,6.600000,-6.00E-01,-2.94E-03,0.006600
"1,332",8.19E-04,6.80E-06,6.620000,-6.00E-01,-2.94E-03,0.006620
"1,333",-3.09E-04,4.50E-06,6.640000,-6.00E-01,-2.94E-03,0.006640
"1,334",-1.78E-04,3.30E-06,6.660000,-6.00E-01,-2.93E-03,0.006660
"1,335",4.95E-04,7.20E-06,6.680000,-6.00E-01,-2.94E-03,0.006680
"1,336",3.06E-04,4.90E-06,6.700000,-6.00E-01,-2.94E-03,0.006700
"1,337",-2.41E-04,5.20E-06,6.720000,-6.00E-01,-2.94E-03,0.006720
"1,338",-1.18E-04,3.60E-06,6.740000,-6.00E-01,-2.94E-03,0.006740
"1,339",7.00E-06,5.70E-06,6.760000,-6.00E-01,-2.94E-03,0.006760
"1,340",3.00E-06,4.80E-06,6.780000,-6.00E-01,-2.94E-03,0.006780
"1,341",7.81E-04,5.60E-06,6.800000,-6.00E-01,-2.94E-03,0.006800
"1,342",2.20E-05,4.10E-06,6.820000,-6.00E-01,-2.93E-03,0.006820
"1,343",-2.53E-04,4.00E-06,6.840000,-6.00E-01,-2.94E-03,0.006840
"1,344",5.00E-06,5.10E-06,6.860000,-6.00E-01,-2.94E-03,0.006860
"1,345",4.40E-05,4.30E-06,6.880000,-6.00E-01,-2.94E-03,0.006880
"1,346",-3.85E-04,3.40E-06,6.900000,-6.00E-01,-2.94E-03,0.006900
"1,347",7.88E-04,7.00E-06,6.920000,-6.00E-01,-2.94E-03,0.006920
"1,348",-2.55E-04,4.10E-06,6.940000,-6.00E-01,-2.93E-03,0.006940
"1,349",-1.06E-04,5.90E-06,6.960000,-6.00E-01,-2.94E-03,0.006960
"1,350",5.64E-04,6.50E-06,6.980000,-6.00E-01,-2.94E-03,0.006980
"1,351",2.51E-04,5.00E-06,7.000000,-6.00E-01,-2.94E-03,0.007000
"1,352",6.00E-06,2.40E-06,7.020000,-6.00E-01,-2.93E-03,0.007020
"1,353",7.52E-04,6.50E-06,7.040000,-6.00E-01,-2.94E-03,0.007040
"1,354",1.90E-05,4.20E-06,7.060000,-6.00E-01,-2.93E-03,0.007060
"1,355",1.96E-04,6.00E-06,7.080000,-6.00E-01,-2.94E-03,0.007080
"1,356",-4.46E-04,4.30E-06,7.100000,-6.00E-01,-2.93E-03,0.007100
"1,357",8.42E-04,6.80E-06,7.120000,-6.00E-01,-2.94E-03,0.007120
"1,358",-1.53E-04,5.10E-06,7.140000,-6.00E-01,-2.94E-03,0.007140
"1,359",1.49E-04,4.90E-06,7.160000,-6.00E-01,-2.94E-03,0.007160
"1,360",2.90E-04,8.00E-06,7.180000,-6.00E-01,-2.94E-03,0.007180
"1,361",1.91E-04,5.30E-06,7.200000,-6.00E-01,-2.94E-03,0.007200
"1,362",1.32E-04,4.60E-06,7.220000,-6.00E-01,-2.94E-03,0.007220
"1,363",-5.60E-05,4.50E-06,7.240000,-6.00E-01,-2.94E-03,0.007240
"1,364",5.49E-04,5.30E-06,7.260000,-6.00E-01,-2.94E-03,0.007260
"1,365",-3.34E-04,3.30E-06,7.280000,-6.00E-01,-2.93E-03,0.007280
"1,366",-3.15E-04,5.20E-06,7.300000,-6.00E-01,-2.94E-03,0.007300
"1,367",4.76E-04,8.30E-06,7.320000,-6.00E-01,-2.94E-03,0.007320
"1,368",-8.20E-05,6.00E-06,7.340000,-6.00E-01,-2.93E-03,0.007340
"1,369",8.43E-04,7.70E-06,7.360000,-6.00E-01,-2.94E-03,0.007360
"1,370",1.19E-04,5.90E-06,7.380000,-6.00E-01,-2.93E-03,0.007380
"1,371",1.57E-04,4.40E-06,7.400000,-6.00E-01,-2.94E-03,0.007400
"1,372",-6.10E-05,4.50E-06,7.420000,-6.00E-01,-2.94E-03,0.007420
"1,373",5.48E-04,5.40E-06,7.440000,-6.00E-01,-2.94E-03,0.007440
"1,374",3.34E-04,6.00E-06,7.460000,-6.00E-01,-2.93E-03,0.007460
"1,375",9.90E-05,4.20E-06,7.480000,-6.00E-01,-2.94E-03,0.007480
"1,376",-1.03E-04,4.30E-06,7.500000,-6.00E-01,-2.94E-03,0.007500
"1,377",6.81E-04,7.80E-06,7.520000,-6.00E-01,-2.94E-03,0.007520
"1,378",4.03E-04,6.40E-06,7.540000,-6.00E-01,-2.94E-03,0.007540
"1,379",1.24E-04,5.70E-06,7.560000,-6.00E-01,-2.94E-03,0.007560
"1,380",1.02E-04,5.30E-06,7.580000,-6.00E-01,-2.94E-03,0.007580
"1,381",3.80E-05,5.20E-06,7.600000,-6.00E-01,-2.94E-03,0.007600
"1,382",7.24E-04,6.30E-06,7.620000,-6.00E-01,-2.93E-03,0.007620
"1,383",-3.82E-04,4.10E-06,7.640000,-6.00E-01,-2.94E-03,0.007640
"1,384",8.05E-04,6.40E-06,7.660000,-6.00E-01,-2.94E-03,0.007660
"1,385",-1.61E-04,3.30E-06,7.680000,-6.00E-01,-2.93E-03,0.007680
"1,386",8.54E-04,6.40E-06,7.700000,-6.00E-01,-2.94E-03,0.007700
"1,387",-1.80E-04,4.20E-06,7.720000,-6.00E-01,-2.94E-03,0.007720
"1,388",3.49E-04,3.90E-06,7.740000,-6.00E-01,-2.93E-03,0.007740
"1,389",-3.29E-04,3.90E-06,7.760000,-6.00E-01,-2.93E-03,0.007760
"1,390",-3.13E-04,1.90E-06,7.780000,-6.00E-01,-2.94E-03,0.007780
"1,391",6.30E-04,5.20E-06,7.800000,-6.00E-01,-2.93E-03,0.007800
"1,392",-4.45E-04,3.70E-06,7.820000,-6.00E-01,-2.94E-03,0.007820
"1,393",2.74E-04,5.30E-06,7.840000,-6.00E-01,-2.94E-03,0.007840
"1,394",1.08E-04,3.20E-06,7.860000,-6.00E-01,-2.93E-03,0.007860
"1,395",3.20E-05,5.10E-06,7.880000,-6.00E-01,-2.93E-03,0.007880
"1,396",-6.70E-05,4.60E-06,7.900000,-6.00E-01,-2.94E-03,0.007900
"1,397",1.70E-05,6.50E-06,7.920000,-6.00E-01,-2.94E-03,0.007920
"1,398",6.29E-04,6.10E-06,7.940000,-6.00E-01,-2.94E-03,0.007940
"1,399",1.98E-04,5.30E-06,7.960000,-6.00E-01,-2.94E-03,0.007960
"1,400",-3.90E-05,6.30E-06,7.980000,-6.00E-01,-2.94E-03,0.007980
"1,401",-3.41E-04,3.20E-06,8.000000,-6.00E-01,-2.94E-03,0.008000
"1,402",3.75E-04,5.40E-06,8.020000,-6.00E-01,-2.93E-03,0.008020
"1,403",-6.30E-05,2.80E-06,8.040000,-6.00E-01,-2.93E-03,0.008040
"1,404",5.44E-04,4.00E-06,8.060000,-6.00E-01,-2.94E-03,0.008060
"1,405",5.10E-05,5.00E-06,8.080000,-6.00E-01,-2.93E-03,0.008080
"1,406",-5.80E-04,2.70E-06,8.100000,-6.00E-01,-2.93E-03,0.008100
"1,407",7.30E-05,3.80E-06,8.120000,-6.00E-01,-2.93E-03,0.008120
"1,408",-1.77E-04,3.60E-06,8.140000,-6.00E-01,-2.94E-03,0.008140
"1,409",-2.24E-04,4.70E-06,8.160000,-6.00E-01,-2.93E-03,0.008160
"1,410",1.28E-04,3.50E-06,8.180000,-6.00E-01,-2.93E-03,0.008180
"1,411",-5.05E-04,2.50E-06,8.200000,-6.00E-01,-2.94E-03,0.008200
"1,412",2.01E-04,4.30E-06,8.220000,-6.00E-01,-2.93E-03,0.008220
"1,413",4.45E-04,5.30E-06,8.240000,-6.00E-01,-2.94E-03,0.008240
"1,414",2.14E-04,6.20E-06,8.260000,-6.00E-01,-2.93E-03,0.008260
"1,415",-1.90E-05,4.20E-06,8.280000,-6.00E-01,-2.94E-03,0.008280
"1,416",1.16E-04,4.50E-06,8.300000,-6.00E-01,-2.93E-03,0.008300
"1,417",1.03E-03,7.30E-06,8.320000,-6.00E-01,-2.93E-03,0.008320
"1,418",-3.50E-04,3.60E-06,8.340000,-6.00E-01,-2.93E-03,0.008340
"1,419",2.87E-04,5.30E-06,8.360000,-6.00E-01,-2.93E-03,0.008360
"1,420",-3.06E-04,5.20E-06,8.380000,-6.00E-01,-2.94E-03,0.008380
"1,421",6.03E-04,5.30E-06,8.400000,-6.00E-01,-2.94E-03,0.008400
"1,422",6.90E-05,3.50E-06,8.420000,-6.00E-01,-2.93E-03,0.008420
"1,423",7.10E-05,5.90E-06,8.440000,-6.00E-01,-2.94E-03,0.008440
"1,424",4.57E-04,5.50E-06,8.460000,-6.00E-01,-2.93E-03,0.008460
"1,425",1.90E-04,5.10E-06,8.480000,-6.00E-01,-2.94E-03,0.008480
"1,426",-1.69E-04,4.70E-06,8.500000,-6.00E-01,-2.93E-03,0.008500
"1,427",-4.70E-04,2.90E-06,8.520000,-6.00E-01,-2.93E-03,0.008520
"1,428",8.21E-04,7.50E-06,8.540000,-6.00E-01,-2.94E-03,0.008540
"1,429",3.78E-04,5.50E-06,8.560000,-6.00E-01,-2.94E-03,0.008560
"1,430",2.77E-04,4.80E-06,8.580000,-6.00E-01,-2.94E-03,0.008580
"1,431",5.25E-04,5.50E-06,8.600000,-6.00E-01,-2.94E-03,0.008600
"1,432",-2.24E-04,5.10E-06,8.620000,-6.00E-01,-2.94E-03,0.008620
"1,433",-3.34E-04,3.20E-06,8.640000,-6.00E-01,-2.93E-03,0.008640
"1,434",-9.80E-05,4.10E-06,8.660000,-6.00E-01,-2.93E-03,0.008660
"1,435",5.17E-04,6.20E-06,8.680000,-6.00E-01,-2.93E-03,0.008680
"1,436",5.93E-04,7.20E-06,8.700000,-6.00E-01,-2.94E-03,0.008700
"1,437",-5.58E-04,4.40E-06,8.720000,-6.00E-01,-2.93E-03,0.008720
"1,438",2.56E-04,4.60E-06,8.740000,-6.00E-01,-2.93E-03,0.008740
"1,439",3.77E-04,6.40E-06,8.760000,-6.00E-01,-2.94E-03,0.008760
"1,440",7.60E-05,4.40E-06,8.780000,-6.00E-01,-2.94E-03,0.008780
"1,441",4.68E-04,6.20E-06,8.800000,-6.00E-01,-2.94E-03,0.008800
"1,442",-1.03E-04,4.00E-06,8.820000,-6.00E-01,-2.93E-03,0.008820
"1,443",-5.17E-04,3.20E-06,8.840000,-6.00E-01,-2.93E-03,0.008840
"1,444",5.97E-04,6.00E-06,8.860000,-6.00E-01,-2.93E-03,0.008860
"1,445",-4.90E-05,4.40E-06,8.880000,-6.00E-01,-2.93E-03,0.008880
"1,446",9.40E-05,4.50E-06,8.900000,-6.00E-01,-2.94E-03,0.008900
"1,447",-1.82E-04,3.70E-06,8.920000,-6.00E-01,-2.93E-03,0.008920
"1,448",1.92E-04,4.10E-06,8.940000,-6.00E-01,-2.93E-03,0.008940
"1,449",4.24E-04,6.30E-06,8.960000,-6.00E-01,-2.93E-03,0.008960
"1,450",6.50E-05,4.70E-06,8.980000,-6.00E-01,-2.93E-03,0.008980
"1,451",-1.70E-04,2.90E-06,9.000000,-6.00E-01,-2.94E-03,0.009000
"1,452",7.87E-04,7.60E-06,9.020000,-6.00E-01,-2.94E-03,0.009020
"1,453",6.92E-04,6.40E-06,9.040000,-6.00E-01,-2.93E-03,0.009040
"1,454",-4.20E-04,4.80E-06,9.060000,-6.00E-01,-2.94E-03,0.009060
"1,455",8.00E-06,4.70E-06,9.080000,-6.00E-01,-2.94E-03,0.009080
"1,456",6.10E-04,6.20E-06,9.100000,-6.00E-01,-2.94E-03,0.009100
"1,457",1.22E-04,4.60E-06,9.120000,-6.00E-01,-2.93E-03,0.009120
"1,458",1.96E-04,4.40E-06,9.140000,-6.00E-01,-2.93E-03,0.009140
"1,459",-1.20E-05,4.00E-06,9.160000,-6.00E-01,-2.93E-03,0.009160
"1,460",5.61E-04,5.30E-06,9.180000,-6.00E-01,-2.94E-03,0.009180
"1,461",-1.40E-05,5.50E-06,9.200000,-6.00E-01,-2.94E-03,0.009200
"1,462",-9.00E-06,3.90E-06,9.220000,-6.00E-01,-2.93E-03,0.009220
"1,463",-5.45E-04,3.40E-06,9.240000,-6.00E-01,-2.94E-03,0.009240
"1,464",5.91E-04,5.50E-06,9.260000,-6.00E-01,-2.94E-03,0.009260
"1,465",2.10E-04,5.00E-06,9.280000,-6.00E-01,-2.93E-03,0.009280
"1,466",2.40E-05,4.90E-06,9.300000,-6.00E-01,-2.94E-03,0.009300
"1,467",1.56E-04,3.90E-06,9.320000,-6.00E-01,-2.93E-03,0.009320
"1,468",1.48E-04,4.40E-06,9.340000,-6.00E-01,-2.93E-03,0.009340
"1,469",-1.18E-04,5.20E-06,9.360000,-6.00E-01,-2.94E-03,0.009360
"1,470",3.10E-04,4.10E-06,9.380000,-6.00E-01,-2.94E-03,0.009380
"1,471",-4.05E-04,4.60E-06,9.400000,-6.00E-01,-2.94E-03,0.009400
"1,472",9.75E-04,7.10E-06,9.420000,-6.00E-01,-2.94E-03,0.009420
"1,473",4.60E-04,6.00E-06,9.440000,-6.00E-01,-2.93E-03,0.009440
"1,474",-2.89E-04,4.80E-06,9.460000,-6.00E-01,-2.94E-03,0.009460
"1,475",-2.90E-04,5.00E-06,9.480000,-6.00E-01,-2.93E-03,0.009480
"1,476",-2.35E-04,4.40E-06,9.500000,-6.00E-01,-2.94E-03,0.009500
"1,477",-2.90E-04,3.30E-06,9.520000,-6.00E-01,-2.94E-03,0.009520
"1,478",2.46E-04,6.20E-06,9.540000,-6.00E-01,-2.93E-03,0.009540
"1,479",4.87E-04,7.90E-06,9.560000,-6.00E-01,-2.94E-03,0.009560
"1,480",1.44E-04,6.00E-06,9.580000,-6.00E-01,-2.94E-03,0.009580
"1,481",-1.74E-04,2.20E-06,9.600000,-6.00E-01,-2.93E-03,0.009600
"1,482",1.34E-04,6.40E-06,9.620000,-6.00E-01,-2.94E-03,0.009620
"1,483",-4.11E-04,4.80E-06,9.640000,-6.00E-01,-2.93E-03,0.009640
"1,484",4.71E-04,4.40E-06,9.660000,-6.00E-01,-2.93E-03,0.009660
"1,485",8.60E-05,4.00E-06,9.680000,-6.00E-01,-2.93E-03,0.009680
"1,486",-9.00E-05,4.50E-06,9.700000,-6.00E-01,-2.93E-03,0.009700
"1,487",2.15E-04,4.60E-06,9.720000,-6.00E-01,-2.93E-03,0.009720
"1,488",4.71E-04,6.10E-06,9.740000,-6.00E-01,-2.94E-03,0.009740
"1,489",3.08E-04,4.80E-06,9.760000,-6.00E-01,-2.93E-03,0.009760
"1,490",4.47E-04,4.80E-06,9.780000,-6.00E-01,-2.93E-03,0.009780
"1,491",1.57E-04,3.60E-06,9.800000,-6.00E-01,-2.93E-03,0.009800
"1,492",3.06E-04,4.20E-06,9.820000,-6.00E-01,-2.94E-03,0.009820
"1,493",2.38E-04,5.90E-06,9.840000,-6.00E-01,-2.93E-03,0.009840
"1,494",-3.19E-04,3.90E-06,9.860000,-6.00E-01,-2.94E-03,0.009860
"1,495",-9.20E-05,3.40E-06,9.880000,-6.00E-01,-2.93E-03,0.009880
"1,496",5.90E-05,3.60E-06,9.900000,-6.00E-01,-2.93E-03,0.009900
"1,497",7.64E-04,5.40E-06,9.920000,-6.00E-01,-2.93E-03,0.009920
"1,498",-7.30E-05,5.00E-06,9.940000,-6.00E-01,-2.93E-03,0.009940
"1,499",-2.53E-04,4.80E-06,9.960000,-6.00E-01,-2.93E-03,0.009960
"1,500",3.89E-04,5.20E-06,9.980000,-6.00E-01,-2.94E-03,0.009980
"1,501",-1.34E-04,4.40E-06,10.000000,-6.00E-01,-2.93E-03,0.010000
"1,502",6.98E-04,7.10E-06,10.020000,-6.00E-01,-2.94E-03,0.010020
"1,503",1.18E-04,3.10E-06,10.040000,-6.00E-01,-2.93E-03,0.010040
"1,504",-1.76E-04,4.00E-06,10.060000,-6.00E-01,-2.93E-03,0.010060
"1,505",-1.84E-04,4.10E-06,10.080000,-6.00E-01,-2.93E-03,0.010080
"1,506",-5.40E-05,4.10E-06,10.100000,-6.00E-01,-2.93E-03,0.010100
"1,507",4.94E-04,5.90E-06,10.120000,-6.00E-01,-2.93E-03,0.010120
"1,508",4.48E-04,7.30E-06,10.140000,-6.00E-01,-2.93E-03,0.010140
"1,509",-2.96E-04,3.80E-06,10.160000,-6.00E-01,-2.93E-03,0.010160
"1,510",-6.10E-05,5.60E-06,10.180000,-6.00E-01,-2.94E-03,0.010180
"1,511",-1.96E-04,3.60E-06,10.200000,-6.00E-01,-2.93E-03,0.010200
"1,512",4.61E-04,5.90E-06,10.220000,-6.00E-01,-2.93E-03,0.010220
"1,513",-9.00E-05,5.00E-06,10.240000,-6.00E-01,-2.93E-03,0.010240
"1,514",4.69E-04,6.30E-06,10.260000,-6.00E-01,-2.94E-03,0.010260
"1,515",-3.76E-04,3.00E-06,10.280000,-6.00E-01,-2.93E-03,0.010280
"1,516",3.34E-04,4.80E-06,10.300000,-6.00E-01,-2.93E-03,0.010300
"1,517",2.91E-04,5.30E-06,10.320000,-6.00E-01,-2.93E-03,0.010320
"1,518",2.06E-04,5.60E-06,10.340000,-6.00E-01,-2.94E-03,0.010340
"1,519",4.50E-05,5.80E-06,10.360000,-6.00E-01,-2.93E-03,0.010360
"1,520",-4.50E-05,4.20E-06,10.380000,-6.00E-01,-2.93E-03,0.010380
"1,521",-2.41E-04,2.60E-06,10.400000,-6.00E-01,-2.93E-03,0.010400
"1,522",9.10E-05,5.30E-06,10.420000,-6.00E-01,-2.93E-03,0.010420
"1,523",5.14E-04,7.30E-06,10.440000,-6.00E-01,-2.94E-03,0.010440
"1,524",2.62E-04,6.10E-06,10.460000,-6.00E-01,-2.93E-03,0.010460
"1,525",-8.50E-05,5.10E-06,10.480000,-6.00E-01,-2.93E-03,0.010480
"1,526",-2.20E-05,4.30E-06,10.500000,-6.00E-01,-2.93E-03,0.010500
"1,527",3.60E-04,6.40E-06,10.520000,-6.00E-01,-2.94E-03,0.010520
"1,528",3.35E-04,5.30E-06,10.540000,-6.00E-01,-2.93E-03,0.010540
"1,529",-3.58E-04,3.50E-06,10.560000,-6.00E-01,-2.93E-03,0.010560
"1,530",4.00E-06,3.90E-06,10.580000,-6.00E-01,-2.93E-03,0.010580
"1,531",-2.68E-04,2.90E-06,10.600000,-6.00E-01,-2.93E-03,0.010600
"1,532",2.19E-04,5.00E-06,10.620000,-6.00E-01,-2.94E-03,0.010620
"1,533",1.22E-04,4.30E-06,10.640000,-6.00E-01,-2.93E-03,0.010640
"1,534",3.27E-04,5.10E-06,10.660000,-6.00E-01,-2.93E-03,0.010660
"1,535",-1.30E-04,3.90E-06,10.680000,-6.00E-01,-2.94E-03,0.010680
"1,536",-5.00E-06,3.90E-06,10.700000,-6.00E-01,-2.93E-03,0.010700
"1,537",2.15E-04,5.70E-06,10.720000,-6.00E-01,-2.93E-03,0.010720
"1,538",5.81E-04,4.70E-06,10.740000,-6.00E-01,-2.93E-03,0.010740
"1,539",-1.92E-04,3.80E-06,10.760000,-6.00E-01,-2.93E-03,0.010760
"1,540",2.32E-04,6.50E-06,10.780000,-6.00E-01,-2.93E-03,0.010780
"1,541",-7.36E-04,3.80E-06,10.800000,-6.00E-01,-2.93E-03,0.010800
"1,542",5.20E-05,3.70E-06,10.820000,-6.00E-01,-2.93E-03,0.010820
"1,543",7.12E-04,6.40E-06,10.840000,-6.00E-01,-2.93E-03,0.010840
"1,544",2.49E-04,5.70E-06,10.860000,-6.00E-01,-2.93E-03,0.010860
"1,545",1.36E-04,5.20E-06,10.880000,-6.00E-01,-2.93E-03,0.010880
"1,546",-5.08E-04,2.80E-06,10.900000,-6.00E-01,-2.93E-03,0.010900
"1,547",3.12E-04,4.30E-06,10.920000,-6.00E-01,-2.93E-03,0.010920
"1,548",5.47E-04,5.50E-06,10.940000,-6.00E-01,-2.93E-03,0.010940
"1,549",-3.74E-04,3.90E-06,10.960000,-6.00E-01,-2.93E-03,0.010960
"1,550",2.16E-04,5.80E-06,10.980000,-6.00E-01,-2.93E-03,0.010980
"1,551",5.19E-04,5.40E-06,11.000000,-6.00E-01,-2.93E-03,0.011000
"1,552",-5.79E-04,3.30E-06,11.020000,-6.00E-01,-2.93E-03,0.011020
"1,553",3.69E-04,4.80E-06,11.040000,-6.00E-01,-2.93E-03,0.011040
"1,554",2.00E-05,2.60E-06,11.060000,-6.00E-01,-2.93E-03,0.011060
"1,555",-4.08E-04,3.70E-06,11.080000,-6.00E-01,-2.93E-03,0.011080
"1,556",-2.69E-04,3.30E-06,11.100000,-6.00E-01,-2.93E-03,0.011100
"1,557",1.95E-04,5.90E-06,11.120000,-6.00E-01,-2.93E-03,0.011120
"1,558",5.30E-04,4.10E-06,11.140000,-6.00E-01,-2.93E-03,0.011140
"1,559",2.17E-04,4.80E-06,11.160000,-6.00E-01,-2.93E-03,0.011160
"1,560",-3.05E-04,4.10E-06,11.180000,-6.00E-01,-2.94E-03,0.011180
"1,561",9.35E-04,5.90E-06,11.200000,-6.00E-01,-2.93E-03,0.011200
"1,562",-3.50E-04,4.20E-06,11.220000,-6.00E-01,-2.93E-03,0.011220
"1,563",3.65E-04,4.20E-06,11.240000,-6.00E-01,-2.93E-03,0.011240
"1,564",2.21E-04,6.10E-06,11.260000,-6.00E-01,-2.94E-03,0.011260
"1,565",-5.80E-05,6.10E-06,11.280000,-6.00E-01,-2.93E-03,0.011280
"1,566",-1.33E-04,4.90E-06,11.300000,-6.00E-01,-2.93E-03,0.011300
"1,567",-1.27E-04,4.10E-06,11.320000,-6.00E-01,-2.93E-03,0.011320
"1,568",-5.84E-04,3.20E-06,11.340000,-6.00E-01,-2.93E-03,0.011340
"1,569",2.32E-04,3.90E-06,11.360000,-6.00E-01,-2.93E-03,0.011360
"1,570",2.82E-04,6.20E-06,11.380000,-6.00E-01,-2.93E-03,0.011380
"1,571",2.53E-04,5.90E-06,11.400000,-6.00E-01,-2.93E-03,0.011400
"1,572",3.98E-04,5.70E-06,11.420000,-6.00E-01,-2.93E-03,0.011420
"1,573",4.40E-05,6.40E-06,11.440000,-6.00E-01,-2.93E-03,0.011440
"1,574",1.66E-04,4.60E-06,11.460000,-6.00E-01,-2.94E-03,0.011460
"1,575",1.59E-04,5.60E-06,11.480000,-6.00E-01,-2.93E-03,0.011480
"1,576",1.97E-04,4.60E-06,11.500000,-6.00E-01,-2.93E-03,0.011500
"1,577",4.89E-04,5.50E-06,11.520000,-6.00E-01,-2.94E-03,0.011520
"1,578",2.39E-04,5.60E-06,11.540000,-6.00E-01,-2.93E-03,0.011540
"1,579",2.06E-04,7.50E-06,11.560000,-6.00E-01,-2.94E-03,0.011560
"1,580",6.30E-05,3.40E-06,11.580000,-6.00E-01,-2.93E-03,0.011580
"1,581",-1.44E-04,2.70E-06,11.600000,-6.00E-01,-2.93E-03,0.011600
"1,582",2.43E-04,6.30E-06,11.620000,-6.00E-01,-2.93E-03,0.011620
"1,583",9.90E-05,4.00E-06,11.640000,-6.00E-01,-2.93E-03,0.011640
"1,584",7.20E-05,5.30E-06,11.660000,-6.00E-01,-2.93E-03,0.011660
"1,585",3.73E-04,5.90E-06,11.680000,-6.00E-01,-2.93E-03,0.011680
"1,586",-1.44E-04,5.20E-06,11.700000,-6.00E-01,-2.93E-03,0.011700
"1,587",4.57E-04,6.80E-06,11.720000,-6.00E-01,-2.93E-03,0.011720
"1,588",-1.60E-05,4.30E-06,11.740000,-6.00E-01,-2.93E-03,0.011740
"1,589",5.95E-04,6.10E-06,11.760000,-6.00E-01,-2.93E-03,0.011760
"1,590",4.79E-04,6.40E-06,11.780000,-6.00E-01,-2.94E-03,0.011780
"1,591",-2.03E-04,4.00E-06,11.800000,-6.00E-01,-2.93E-03,0.011800
"1,592",-7.00E-05,2.50E-06,11.820000,-6.00E-01,-2.93E-03,0.011820
"1,593",-3.75E-04,3.20E-06,11.840000,-6.00E-01,-2.93E-03,0.011840
"1,594",8.94E-04,6.80E-06,11.860000,-6.00E-01,-2.93E-03,0.011860
"1,595",1.61E-04,4.80E-06,11.880000,-6.00E-01,-2.93E-03,0.011880
"1,596",1.46E-04,4.70E-06,11.900000,-6.00E-01,-2.93E-03,0.011900
"1,597",2.30E-05,4.30E-06,11.920000,-6.00E-01,-2.93E-03,0.011920
"1,598",2.11E-04,3.60E-06,11.940000,-6.00E-01,-2.93E-03,0.011940
"1,599",1.12E-04,4.70E-06,11.960000,-6.00E-01,-2.93E-03,0.011960
"1,600",7.90E-05,5.50E-06,11.980000,-6.00E-01,-2.94E-03,0.011980
"1,601",-2.15E-04,4.60E-06,12.000000,-6.00E-01,-2.93E-03,0.012000
"1,602",1.19E-04,5.30E-06,12.020000,-6.00E-01,-2.93E-03,0.012020
"1,603",-1.95E-04,3.60E-06,12.040000,-6.00E-01,-2.93E-03,0.012040
"1,604",5.10E-04,4.90E-06,12.060000,-6.00E-01,-2.93E-03,0.012060
"1,605",-1.97E-04,3.40E-06,12.080000,-6.00E-01,-2.93E-03,0.012080
"1,606",-7.70E-05,4.10E-06,12.100000,-6.00E-01,-2.94E-03,0.012100
"1,607",3.69E-04,4.90E-06,12.120000,-6.00E-01,-2.93E-03,0.012120
"1,608",6.29E-04,6.90E-06,12.140000,-6.00E-01,-2.93E-03,0.012140
"1,609",1.26E-04,5.60E-06,12.160000,-6.00E-01,-2.93E-03,0.012160
"1,610",-4.22E-04,4.70E-06,12.180000,-6.00E-01,-2.93E-03,0.012180
"1,611",-2.03E-04,3.00E-06,12.200000,-6.00E-01,-2.93E-03,0.012200
"1,612",1.82E-04,5.20E-06,12.220000,-6.00E-01,-2.93E-03,0.012220
"1,613",-1.18E-04,3.60E-06,12.240000,-6.00E-01,-2.93E-03,0.012240
"1,614",1.70E-04,6.60E-06,12.260000,-6.00E-01,-2.93E-03,0.012260
