,Drain Voltage,Drain Current,Drain Time
"1,537",-6.00E-01,-2.63E-03,10.010710
"1,538",-6.00E-01,-2.63E-03,10.010730
"1,539",-6.00E-01,-2.63E-03,10.010750
"1,540",-6.00E-01,-2.63E-03,10.010770
"1,541",-6.00E-01,-2.63E-03,10.010790
"1,542",-6.00E-01,-2.63E-03,10.010810
"1,543",-6.00E-01,-2.63E-03,10.010830
"1,544",-6.00E-01,-2.63E-03,10.010850
"1,545",-6.00E-01,-2.63E-03,10.010870
"1,546",-6.00E-01,-2.63E-03,10.010890
"1,547",-6.00E-01,-2.63E-03,10.010910
"1,548",-6.00E-01,-2.63E-03,10.010930
"1,549",-6.00E-01,-2.63E-03,10.010950
"1,550",-6.00E-01,-2.63E-03,10.010970
"1,551",-6.00E-01,-2.63E-03,10.010990
"1,552",-6.00E-01,-2.63E-03,10.011010
"1,553",-6.00E-01,-2.63E-03,10.011030
"1,554",-6.00E-01,-2.63E-03,10.011050
"1,555",-6.00E-01,-2.63E-03,10.011070
"1,556",-6.00E-01,-2.63E-03,10.011090
"1,557",-6.00E-01,-2.63E-03,10.011110
"1,558",-6.00E-01,-2.63E-03,10.011130
"1,559",-6.00E-01,-2.63E-03,10.011150
"1,560",-6.00E-01,-2.63E-03,10.011170
"1,561",-6.00E-01,-2.63E-03,10.011190
"1,562",-6.00E-01,-2.63E-03,10.011210
"1,563",-6.00E-01,-2.63E-03,10.011230
"1,564",-6.00E-01,-2.63E-03,10.011250
"1,565",-6.00E-01,-2.63E-03,10.011270
"1,566",-6.00E-01,-2.63E-03,10.011290
"1,567",-6.00E-01,-2.63E-03,10.011310
"1,568",-6.00E-01,-2.63E-03,10.011330
"1,569",-6.00E-01,-2.63E-03,10.011350
"1,570",-6.00E-01,-2.63E-03,10.011370
"1,571",-6.00E-01,-2.63E-03,10.011390
"1,572",-6.00E-01,-2.63E-03,10.011410
"1,573",-6.00E-01,-2.63E-03,10.011430
"1,574",-6.00E-01,-2.63E-03,10.011450
"1,575",-6.00E-01,-2.63E-03,10.011470
"1,576",-6.00E-01,-2.63E-03,10.011490
"1,577",-6.00E-01,-2.63E-03,10.011510
"1,578",-6.00E-01,-2.63E-03,10.011530
"1,579",-6.00E-01,-2.63E-03,10.011550
"1,580",-6.00E-01,-2.63E-03,10.011570
"1,581",-6.00E-01,-2.63E-03,10.011590
"1,582",-6.00E-01,-2.63E-03,10.011610
"1,583",-6.00E-01,-2.63E-03,10.011630
"1,584",-6.00E-01,-2.63E-03,10.011650
"1,585",-6.00E-01,-2.63E-03,10.011670
"1,586",-6.00E-01,-2.63E-03,10.011690
"1,587",-6.00E-01,-2.63E-03,10.011710
"1,588",-6.00E-01,-2.63E-03,10.011730
"1,589",-6.00E-01,-2.63E-03,10.011750
"1,590",-6.00E-01,-2.63E-03,10.011770
"1,591",-6.00E-01,-2.63E-03,10.011790
"1,592",-6.00E-01,-2.63E-03,10.011810
"1,593",-6.00E-01,-2.63E-03,10.011830
"1,594",-6.00E-01,-2.63E-03,10.011850
"1,595",-6.00E-01,-2.63E-03,10.011870
"1,596",-6.00E-01,-2.63E-03,10.011890
"1,597",-6.00E-01,-2.63E-03,10.011910
"1,598",-6.00E-01,-2.63E-03,10.011930
"1,599",-6.00E-01,-2.63E-03,10.011950
"1,600",-6.00E-01,-2.63E-03,10.011970
"1,601",-6.00E-01,-2.63E-03,10.011990
"1,602",-6.00E-01,-2.63E-03,10.012010
"1,603",-6.00E-01,-2.63E-03,10.012030
"1,604",-6.00E-01,-2.63E-03,10.012050
"1,605",-6.00E-01,-2.63E-03,10.012070
"1,606",-6.00E-01,-2.63E-03,10.012090
"1,607",-6.00E-01,-2.63E-03,10.012110
"1,608",-6.00E-01,-2.63E-03,10.012130
"1,609",-6.00E-01,-2.63E-03,10.012150
"1,610",-6.00E-01,-2.63E-03,10.012170
"1,611",-6.00E-01,-2.63E-03,10.012190
"1,612",-6.00E-01,-2.63E-03,10.012210
"1,613",-6.00E-01,-2.63E-03,10.012230
"1,614",-6.00E-01,-2.63E-03,10.012250
"1,615",-6.00E-01,-2.63E-03,10.012270
"1,616",-6.00E-01,-2.63E-03,10.012290
"1,617",-6.00E-01,-2.63E-03,10.012310
"1,618",-6.00E-01,-2.63E-03,10.012330
"1,619",-6.00E-01,-2.63E-03,10.012350
"1,620",-6.00E-01,-2.63E-03,10.012370
"1,621",-6.00E-01,-2.63E-03,10.012390
"1,622",-6.00E-01,-2.63E-03,10.012410
"1,623",-6.00E-01,-2.63E-03,10.012430
"1,624",-6.00E-01,-2.63E-03,10.012450
"1,625",-6.00E-01,-2.63E-03,10.012470
"1,626",-6.00E-01,-2.63E-03,10.012490
"1,627",-6.00E-01,-2.63E-03,10.012510
"1,628",-6.00E-01,-2.63E-03,10.012530
"1,629",-6.00E-01,-2.63E-03,10.012550
"1,630",-6.00E-01,-2.63E-03,10.012570
"1,631",-6.00E-01,-2.63E-03,10.012590
"1,632",-6.00E-01,-2.63E-03,10.012610
"1,633",-6.00E-01,-2.63E-03,10.012630
"1,634",-6.00E-01,-2.63E-03,10.012650
"1,635",-6.00E-01,-2.63E-03,10.012670
"1,636",-6.00E-01,-2.63E-03,10.012690
"1,637",-6.00E-01,-2.63E-03,10.012710
"1,638",-6.00E-01,-2.63E-03,10.012730
"1,639",-6.00E-01,-2.63E-03,10.012750
"1,640",-6.00E-01,-2.63E-03,10.012770
"1,641",-6.00E-01,-2.63E-03,10.012790
"1,642",-6.00E-01,-2.63E-03,10.012810
"1,643",-6.00E-01,-2.63E-03,10.012830
"1,644",-6.00E-01,-2.63E-03,10.012850
"1,645",-6.00E-01,-2.63E-03,10.012870
"1,646",-6.00E-01,-2.63E-03,10.012890
"1,647",-6.00E-01,-2.63E-03,10.012910
"1,648",-6.00E-01,-2.63E-03,10.012930
"1,649",-6.00E-01,-2.63E-03,10.012950
"1,650",-6.00E-01,-2.63E-03,10.012970
"1,651",-6.00E-01,-2.63E-03,10.012990
"1,652",-6.00E-01,-2.63E-03,10.013010
"1,653",-6.00E-01,-2.63E-03,10.013030
"1,654",-6.00E-01,-2.63E-03,10.013050
"1,655",-6.00E-01,-2.63E-03,10.013070
"1,656",-6.00E-01,-2.63E-03,10.013090
"1,657",-6.00E-01,-2.63E-03,10.013110
"1,658",-6.00E-01,-2.63E-03,10.013130
"1,659",-6.00E-01,-2.63E-03,10.013150
"1,660",-6.00E-01,-2.63E-03,10.013170
"1,661",-6.00E-01,-2.63E-03,10.013190
"1,662",-6.00E-01,-2.63E-03,10.013210
"1,663",-6.00E-01,-2.63E-03,10.013230
"1,664",-6.00E-01,-2.63E-03,10.013250
"1,665",-6.00E-01,-2.63E-03,10.013270
"1,666",-6.00E-01,-2.63E-03,10.013290
"1,667",-6.00E-01,-2.63E-03,10.013310
"1,668",-6.00E-01,-2.63E-03,10.013330
"1,669",-6.00E-01,-2.63E-03,10.013350
"1,670",-6.00E-01,-2.63E-03,10.013370
"1,671",-6.00E-01,-2.63E-03,10.013390
"1,672",-6.00E-01,-2.63E-03,10.013410
"1,673",-6.00E-01,-2.63E-03,10.013430
"1,674",-6.00E-01,-2.63E-03,10.013450
"1,675",-6.00E-01,-2.63E-03,10.013470
"1,676",-6.00E-01,-2.63E-03,10.013490
"1,677",-6.00E-01,-2.63E-03,10.013510
"1,678",-6.00E-01,-2.63E-03,10.013530
"1,679",-6.00E-01,-2.63E-03,10.013550
"1,680",-6.00E-01,-2.63E-03,10.013570
"1,681",-6.00E-01,-2.63E-03,10.013590
"1,682",-6.00E-01,-2.63E-03,10.013610
"1,683",-6.00E-01,-2.63E-03,10.013630
"1,684",-6.00E-01,-2.63E-03,10.013650
"1,685",-6.00E-01,-2.63E-03,10.013670
"1,686",-6.00E-01,-2.63E-03,10.013690
"1,687",-6.00E-01,-2.63E-03,10.013710
"1,688",-6.00E-01,-2.63E-03,10.013730
"1,689",-6.00E-01,-2.63E-03,10.013750
"1,690",-6.00E-01,-2.63E-03,10.013770
"1,691",-6.00E-01,-2.63E-03,10.013790
"1,692",-6.00E-01,-2.63E-03,10.013810
"1,693",-6.00E-01,-2.63E-03,10.013830
"1,694",-6.00E-01,-2.63E-03,10.013850
"1,695",-6.00E-01,-2.63E-03,10.013870
"1,696",-6.00E-01,-2.63E-03,10.013890
"1,697",-6.00E-01,-2.63E-03,10.013910
"1,698",-6.00E-01,-2.63E-03,10.013930
"1,699",-6.00E-01,-2.63E-03,10.013950
"1,700",-6.00E-01,-2.63E-03,10.013970
"1,701",-6.00E-01,-2.63E-03,10.013990
"1,702",-6.00E-01,-2.63E-03,10.014010
"1,703",-6.00E-01,-2.63E-03,10.014030
"1,704",-6.00E-01,-2.63E-03,10.014050
"1,705",-6.00E-01,-2.63E-03,10.014070
"1,706",-6.00E-01,-2.63E-03,10.014090
"1,707",-6.00E-01,-2.63E-03,10.014110
"1,708",-6.00E-01,-2.63E-03,10.014130
"1,709",-6.00E-01,-2.63E-03,10.014150
"1,710",-6.00E-01,-2.63E-03,10.014170
"1,711",-6.00E-01,-2.63E-03,10.014190
"1,712",-6.00E-01,-2.63E-03,10.014210
"1,713",-6.00E-01,-2.63E-03,10.014230
"1,714",-6.00E-01,-2.63E-03,10.014250
"1,715",-6.00E-01,-2.63E-03,10.014270
"1,716",-6.00E-01,-2.63E-03,10.014290
"1,717",-6.00E-01,-2.63E-03,10.014310
"1,718",-6.00E-01,-2.63E-03,10.014330
"1,719",-6.00E-01,-2.63E-03,10.014350
"1,720",-6.00E-01,-2.63E-03,10.014370
"1,721",-6.00E-01,-2.63E-03,10.014390
"1,722",-6.00E-01,-2.63E-03,10.014410
"1,723",-6.00E-01,-2.63E-03,10.014430
"1,724",-6.00E-01,-2.63E-03,10.014450
"1,725",-6.00E-01,-2.63E-03,10.014470
"1,726",-6.00E-01,-2.63E-03,10.014490
"1,727",-6.00E-01,-2.63E-03,10.014510
"1,728",-6.00E-01,-2.63E-03,10.014530
"1,729",-6.00E-01,-2.63E-03,10.014550
"1,730",-6.00E-01,-2.63E-03,10.014570
"1,731",-6.00E-01,-2.63E-03,10.014590
"1,732",-6.00E-01,-2.63E-03,10.014610
"1,733",-6.00E-01,-2.63E-03,10.014630
"1,734",-6.00E-01,-2.63E-03,10.014650
"1,735",-6.00E-01,-2.63E-03,10.014670
"1,736",-6.00E-01,-2.63E-03,10.014690
"1,737",-6.00E-01,-2.63E-03,10.014710
"1,738",-6.00E-01,-2.63E-03,10.014730
"1,739",-6.00E-01,-2.63E-03,10.014750
"1,740",-6.00E-01,-2.63E-03,10.014770
"1,741",-6.00E-01,-2.63E-03,10.014790
"1,742",-6.00E-01,-2.63E-03,10.014810
"1,743",-6.00E-01,-2.63E-03,10.014830
"1,744",-6.00E-01,-2.63E-03,10.014850
"1,745",-6.00E-01,-2.63E-03,10.014870
"1,746",-6.00E-01,-2.63E-03,10.014890
"1,747",-6.00E-01,-2.63E-03,10.014910
"1,748",-6.00E-01,-2.63E-03,10.014930
"1,749",-6.00E-01,-2.63E-03,10.014950
"1,750",-6.00E-01,-2.63E-03,10.014970
"1,751",-6.00E-01,-2.63E-03,10.014990
"1,752",-6.00E-01,-2.63E-03,10.015010
"1,753",-6.00E-01,-2.63E-03,10.015030
"1,754",-6.00E-01,-2.63E-03,10.015050
"1,755",-6.00E-01,-2.63E-03,10.015070
"1,756",-6.00E-01,-2.63E-03,10.015090
"1,757",-6.00E-01,-2.63E-03,10.015110
"1,758",-6.00E-01,-2.63E-03,10.015130
"1,759",-6.00E-01,-2.63E-03,10.015150
"1,760",-6.00E-01,-2.63E-03,10.015170
"1,761",-6.00E-01,-2.63E-03,10.015190
"1,762",-6.00E-01,-2.63E-03,10.015210
"1,763",-6.00E-01,-2.63E-03,10.015230
"1,764",-6.00E-01,-2.63E-03,10.015250
"1,765",-6.00E-01,-2.63E-03,10.015270
"1,766",-6.00E-01,-2.63E-03,10.015290
"1,767",-6.00E-01,-2.63E-03,10.015310
"1,768",-6.00E-01,-2.63E-03,10.015330
"1,769",-6.00E-01,-2.63E-03,10.015350
"1,770",-6.00E-01,-2.63E-03,10.015370
"1,771",-6.00E-01,-2.63E-03,10.015390
"1,772",-6.00E-01,-2.63E-03,10.015410
"1,773",-6.00E-01,-2.63E-03,10.015430
"1,774",-6.00E-01,-2.63E-03,10.015450
"1,775",-6.00E-01,-2.63E-03,10.015470
"1,776",-6.00E-01,-2.63E-03,10.015490
"1,777",-6.00E-01,-2.63E-03,10.015510
"1,778",-6.00E-01,-2.63E-03,10.015530
"1,779",-6.00E-01,-2.63E-03,10.015550
"1,780",-6.00E-01,-2.63E-03,10.015570
"1,781",-6.00E-01,-2.63E-03,10.015590
"1,782",-6.00E-01,-2.63E-03,10.015610
"1,783",-6.00E-01,-2.63E-03,10.015630
"1,784",-6.00E-01,-2.63E-03,10.015650
"1,785",-6.00E-01,-2.63E-03,10.015670
"1,786",-6.00E-01,-2.63E-03,10.015690
"1,787",-6.00E-01,-2.63E-03,10.015710
"1,788",-6.00E-01,-2.63E-03,10.015730
"1,789",-6.00E-01,-2.63E-03,10.015750
"1,790",-6.00E-01,-2.63E-03,10.015770
"1,791",-6.00E-01,-2.63E-03,10.015790
"1,792",-6.00E-01,-2.63E-03,10.015810
"1,793",-6.00E-01,-2.63E-03,10.015830
"1,794",-6.00E-01,-2.63E-03,10.015850
"1,795",-6.00E-01,-2.63E-03,10.015870
"1,796",-6.00E-01,-2.63E-03,10.015890
"1,797",-6.00E-01,-2.63E-03,10.015910
"1,798",-6.00E-01,-2.63E-03,10.015930
"1,799",-6.00E-01,-2.63E-03,10.015950
"1,800",-6.00E-01,-2.63E-03,10.015970
"1,801",-6.00E-01,-2.63E-03,10.015990
"1,802",-6.00E-01,-2.63E-03,10.016010
"1,803",-6.00E-01,-2.63E-03,10.016030
"1,804",-6.00E-01,-2.63E-03,10.016050
"1,805",-6.00E-01,-2.63E-03,10.016070
"1,806",-6.00E-01,-2.63E-03,10.016090
"1,807",-6.00E-01,-2.63E-03,10.016110
"1,808",-6.00E-01,-2.63E-03,10.016130
"1,809",-6.00E-01,-2.63E-03,10.016150
"1,810",-6.00E-01,-2.63E-03,10.016170
"1,811",-6.00E-01,-2.63E-03,10.016190
"1,812",-6.00E-01,-2.63E-03,10.016210
"1,813",-6.00E-01,-2.63E-03,10.016230
"1,814",-6.00E-01,-2.63E-03,10.016250
"1,815",-6.00E-01,-2.63E-03,10.016270
"1,816",-6.00E-01,-2.63E-03,10.016290
"1,817",-6.00E-01,-2.63E-03,10.016310
"1,818",-6.00E-01,-2.63E-03,10.016330
"1,819",-6.00E-01,-2.63E-03,10.016350
"1,820",-6.00E-01,-2.63E-03,10.016370
"1,821",-6.00E-01,-2.63E-03,10.016390
"1,822",-6.00E-01,-2.63E-03,10.016410
"1,823",-6.00E-01,-2.63E-03,10.016430
"1,824",-6.00E-01,-2.63E-03,10.016450
"1,825",-6.00E-01,-2.63E-03,10.016470
"1,826",-6.00E-01,-2.63E-03,10.016490
"1,827",-6.00E-01,-2.63E-03,10.016510
"1,828",-6.00E-01,-2.63E-03,10.016530
"1,829",-6.00E-01,-2.63E-03,10.016550
"1,830",-6.00E-01,-2.63E-03,10.016570
"1,831",-6.00E-01,-2.63E-03,10.016590
"1,832",-6.00E-01,-2.63E-03,10.016610
"1,833",-6.00E-01,-2.63E-03,10.016630
"1,834",-6.00E-01,-2.63E-03,10.016650
"1,835",-6.00E-01,-2.63E-03,10.016670
"1,836",-6.00E-01,-2.63E-03,10.016690
"1,837",-6.00E-01,-2.63E-03,10.016710
"1,838",-6.00E-01,-2.63E-03,10.016730
"1,839",-6.00E-01,-2.63E-03,10.016750
"1,840",-6.00E-01,-2.63E-03,10.016770
"1,841",-6.00E-01,-2.63E-03,10.016790
"1,842",-6.00E-01,-2.63E-03,10.016810
"1,843",-6.00E-01,-2.63E-03,10.016830
"1,844",-6.00E-01,-2.63E-03,10.016850
"1,845",-6.00E-01,-2.63E-03,10.016870
"1,846",-6.00E-01,-2.63E-03,10.016890
"1,847",-6.00E-01,-2.63E-03,10.016910
"1,848",-6.00E-01,-2.63E-03,10.016930
"1,849",-6.00E-01,-2.63E-03,10.016950
"1,850",-6.00E-01,-2.63E-03,10.016970
"1,851",-6.00E-01,-2.63E-03,10.016990
"1,852",-6.00E-01,-2.63E-03,10.017010
"1,853",-6.00E-01,-2.63E-03,10.017030
"1,854",-6.00E-01,-2.63E-03,10.017050
"1,855",-6.00E-01,-2.63E-03,10.017070
"1,856",-6.00E-01,-2.63E-03,10.017090
"1,857",-6.00E-01,-2.63E-03,10.017110
"1,858",-6.00E-01,-2.63E-03,10.017130
"1,859",-6.00E-01,-2.63E-03,10.017150
"1,860",-6.00E-01,-2.63E-03,10.017170
"1,861",-6.00E-01,-2.63E-03,10.017190
"1,862",-6.00E-01,-2.63E-03,10.017210
"1,863",-6.00E-01,-2.63E-03,10.017230
"1,864",-6.00E-01,-2.63E-03,10.017250
"1,865",-6.00E-01,-2.63E-03,10.017270
"1,866",-6.00E-01,-2.63E-03,10.017290
"1,867",-6.00E-01,-2.63E-03,10.017310
"1,868",-6.00E-01,-2.63E-03,10.017330
"1,869",-6.00E-01,-2.63E-03,10.017350
"1,870",-6.00E-01,-2.63E-03,10.017370
"1,871",-6.00E-01,-2.63E-03,10.017390
"1,872",-6.00E-01,-2.63E-03,10.017410
"1,873",-6.00E-01,-2.63E-03,10.017430
"1,874",-6.00E-01,-2.63E-03,10.017450
"1,875",-6.00E-01,-2.63E-03,10.017470
"1,876",-6.00E-01,-2.63E-03,10.017490
"1,877",-6.00E-01,-2.63E-03,10.017510
"1,878",-6.00E-01,-2.63E-03,10.017530
"1,879",-6.00E-01,-2.63E-03,10.017550
"1,880",-6.00E-01,-2.63E-03,10.017570
"1,881",-6.00E-01,-2.63E-03,10.017590
"1,882",-6.00E-01,-2.63E-03,10.017610
"1,883",-6.00E-01,-2.63E-03,10.017630
"1,884",-6.00E-01,-2.63E-03,10.017650
"1,885",-6.00E-01,-2.63E-03,10.017670
"1,886",-6.00E-01,-2.63E-03,10.017690
"1,887",-6.00E-01,-2.63E-03,10.017710
"1,888",-6.00E-01,-2.63E-03,10.017730
"1,889",-6.00E-01,-2.63E-03,10.017750
"1,890",-6.00E-01,-2.63E-03,10.017770
"1,891",-6.00E-01,-2.63E-03,10.017790
"1,892",-6.00E-01,-2.63E-03,10.017810
"1,893",-6.00E-01,-2.63E-03,10.017830
"1,894",-6.00E-01,-2.63E-03,10.017850
"1,895",-6.00E-01,-2.63E-03,10.017870
"1,896",-6.00E-01,-2.63E-03,10.017890
"1,897",-6.00E-01,-2.63E-03,10.017910
"1,898",-6.00E-01,-2.63E-03,10.017930
"1,899",-6.00E-01,-2.63E-03,10.017950
"1,900",-6.00E-01,-2.63E-03,10.017970
"1,901",-6.00E-01,-2.63E-03,10.017990
"1,902",-6.00E-01,-2.63E-03,10.018010
"1,903",-6.00E-01,-2.63E-03,10.018030
"1,904",-6.00E-01,-2.63E-03,10.018050
"1,905",-6.00E-01,-2.63E-03,10.018070
"1,906",-6.00E-01,-2.63E-03,10.018090
"1,907",-6.00E-01,-2.63E-03,10.018110
"1,908",-6.00E-01,-2.63E-03,10.018130
"1,909",-6.00E-01,-2.63E-03,10.018150
"1,910",-6.00E-01,-2.63E-03,10.018170
"1,911",-6.00E-01,-2.63E-03,10.018190
"1,912",-6.00E-01,-2.63E-03,10.018210
"1,913",-6.00E-01,-2.63E-03,10.018230
"1,914",-6.00E-01,-2.63E-03,10.018250
"1,915",-6.00E-01,-2.63E-03,10.018270
"1,916",-6.00E-01,-2.63E-03,10.018290
"1,917",-6.00E-01,-2.63E-03,10.018310
"1,918",-6.00E-01,-2.63E-03,10.018330
"1,919",-6.00E-01,-2.63E-03,10.018350
"1,920",-6.00E-01,-2.63E-03,10.018370
"1,921",-6.00E-01,-2.63E-03,10.018390
"1,922",-6.00E-01,-2.63E-03,10.018410
"1,923",-6.00E-01,-2.63E-03,10.018430
"1,924",-6.00E-01,-2.63E-03,10.018450
"1,925",-6.00E-01,-2.63E-03,10.018470
"1,926",-6.00E-01,-2.63E-03,10.018490
"1,927",-6.00E-01,-2.63E-03,10.018510
"1,928",-6.00E-01,-2.63E-03,10.018530
"1,929",-6.00E-01,-2.63E-03,10.018550
"1,930",-6.00E-01,-2.63E-03,10.018570
"1,931",-6.00E-01,-2.63E-03,10.018590
"1,932",-6.00E-01,-2.63E-03,10.018610
"1,933",-6.00E-01,-2.63E-03,10.018630
"1,934",-6.00E-01,-2.63E-03,10.018650
"1,935",-6.00E-01,-2.63E-03,10.018670
"1,936",-6.00E-01,-2.63E-03,10.018690
"1,937",-6.00E-01,-2.63E-03,10.018710
"1,938",-6.00E-01,-2.63E-03,10.018730
"1,939",-6.00E-01,-2.63E-03,10.018750
"1,940",-6.00E-01,-2.63E-03,10.018770
"1,941",-6.00E-01,-2.63E-03,10.018790
"1,942",-6.00E-01,-2.63E-03,10.018810
"1,943",-6.00E-01,-2.63E-03,10.018830
"1,944",-6.00E-01,-2.63E-03,10.018850
"1,945",-6.00E-01,-2.63E-03,10.018870
"1,946",-6.00E-01,-2.63E-03,10.018890
"1,947",-6.00E-01,-2.63E-03,10.018910
"1,948",-6.00E-01,-2.63E-03,10.018930
"1,949",-6.00E-01,-2.63E-03,10.018950
"1,950",-6.00E-01,-2.63E-03,10.018970
"1,951",-6.00E-01,-2.63E-03,10.018990
"1,952",-6.00E-01,-2.63E-03,10.019010
"1,953",-6.00E-01,-2.63E-03,10.019030
"1,954",-6.00E-01,-2.63E-03,10.019050
"1,955",-6.00E-01,-2.63E-03,10.019070
"1,956",-6.00E-01,-2.63E-03,10.019090
"1,957",-6.00E-01,-2.63E-03,10.019110
"1,958",-6.00E-01,-2.63E-03,10.019130
"1,959",-6.00E-01,-2.63E-03,10.019150
"1,960",-6.00E-01,-2.63E-03,10.019170
"1,961",-6.00E-01,-2.63E-03,10.019190
"1,962",-6.00E-01,-2.63E-03,10.019210
"1,963",-6.00E-01,-2.63E-03,10.019230
"1,964",-6.00E-01,-2.63E-03,10.019250
"1,965",-6.00E-01,-2.63E-03,10.019270
"1,966",-6.00E-01,-2.63E-03,10.019290
"1,967",-6.00E-01,-2.63E-03,10.019310
"1,968",-6.00E-01,-2.63E-03,10.019330
"1,969",-6.00E-01,-2.63E-03,10.019350
"1,970",-6.00E-01,-2.63E-03,10.019370
"1,971",-6.00E-01,-2.63E-03,10.019390
"1,972",-6.00E-01,-2.63E-03,10.019410
"1,973",-6.00E-01,-2.63E-03,10.019430
"1,974",-6.00E-01,-2.63E-03,10.019450
"1,975",-6.00E-01,-2.63E-03,10.019470
"1,976",-6.00E-01,-2.63E-03,10.019490
"1,977",-6.00E-01,-2.63E-03,10.019510
"1,978",-6.00E-01,-2.63E-03,10.019530
"1,979",-6.00E-01,-2.63E-03,10.019550
"1,980",-6.00E-01,-2.63E-03,10.019570
"1,981",-6.00E-01,-2.63E-03,10.019590
"1,982",-6.00E-01,-2.63E-03,10.019610
"1,983",-6.00E-01,-2.63E-03,10.019630
"1,984",-6.00E-01,-2.63E-03,10.019650
"1,985",-6.00E-01,-2.63E-03,10.019670
"1,986",-6.00E-01,-2.63E-03,10.019690
"1,987",-6.00E-01,-2.63E-03,10.019710
"1,988",-6.00E-01,-2.63E-03,10.019730
"1,989",-6.00E-01,-2.63E-03,10.019750
"1,990",-6.00E-01,-2.63E-03,10.019770
"1,991",-6.00E-01,-2.63E-03,10.019790
"1,992",-6.00E-01,-2.63E-03,10.019810
"1,993",-6.00E-01,-2.63E-03,10.019830
"1,994",-6.00E-01,-2.63E-03,10.019850
"1,995",-6.00E-01,-2.63E-03,10.019870
"1,996",-6.00E-01,-2.63E-03,10.019890
"1,997",-6.00E-01,-2.63E-03,10.019910
"1,998",-6.00E-01,-2.63E-03,10.019930
"1,999",-6.00E-01,-2.63E-03,10.019950
"11,000",-6.00E-01,-2.63E-03,10.019970
"11,001",-6.00E-01,-2.63E-03,10.019990
"11,002",-6.00E-01,-2.63E-03,10.020010
"11,003",-6.00E-01,-2.63E-03,10.020030
"11,004",-6.00E-01,-2.63E-03,10.020050
"11,005",-6.00E-01,-2.63E-03,10.020070
"11,006",-6.00E-01,-2.63E-03,10.020090
"11,007",-6.00E-01,-2.63E-03,10.020110
"11,008",-6.00E-01,-2.63E-03,10.020130
"11,009",-6.00E-01,-2.63E-03,10.020150
"11,010",-6.00E-01,-2.63E-03,10.020170
"11,011",-6.00E-01,-2.63E-03,10.020190
"11,012",-6.00E-01,-2.63E-03,10.020210
"11,013",-6.00E-01,-2.63E-03,10.020230
"11,014",-6.00E-01,-2.63E-03,10.020250
"11,015",-6.00E-01,-2.63E-03,10.020270
"11,016",-6.00E-01,-2.63E-03,10.020290
"11,017",-6.00E-01,-2.63E-03,10.020310
"11,018",-6.00E-01,-2.63E-03,10.020330
"11,019",-6.00E-01,-2.63E-03,10.020350
"11,020",-6.00E-01,-2.63E-03,10.020370
"11,021",-6.00E-01,-2.63E-03,10.020390
"11,022",-6.00E-01,-2.63E-03,10.020410
"11,023",-6.00E-01,-2.63E-03,10.020430
"11,024",-6.00E-01,-2.63E-03,10.020450
"11,025",-6.00E-01,-2.63E-03,10.020470
"11,026",-6.00E-01,-2.63E-03,10.020490
"11,027",-6.00E-01,-2.63E-03,10.020510
"11,028",-6.00E-01,-2.63E-03,10.020530
"11,029",-6.00E-01,-2.63E-03,10.020550
"11,030",-6.00E-01,-2.63E-03,10.020570
"11,031",-6.00E-01,-2.63E-03,10.020590
"11,032",-6.00E-01,-2.63E-03,10.020610
"11,033",-6.00E-01,-2.63E-03,10.020630
"11,034",-6.00E-01,-2.63E-03,10.020650
"11,035",-6.00E-01,-2.63E-03,10.020670
"11,036",-6.00E-01,-2.63E-03,10.020690
"11,037",-6.00E-01,-2.63E-03,10.020710
"11,038",-6.00E-01,-2.63E-03,10.020730
"11,039",-6.00E-01,-2.63E-03,10.020750
"11,040",-6.00E-01,-2.63E-03,10.020770
"11,041",-6.00E-01,-2.63E-03,10.020790
"11,042",-6.00E-01,-2.63E-03,10.020810
"11,043",-6.00E-01,-2.63E-03,10.020830
"11,044",-6.00E-01,-2.63E-03,10.020850
"11,045",-6.00E-01,-2.63E-03,10.020870
"11,046",-6.00E-01,-2.63E-03,10.020890
"11,047",-6.00E-01,-2.63E-03,10.020910
"11,048",-6.00E-01,-2.63E-03,10.020930
"11,049",-6.00E-01,-2.63E-03,10.020950
"11,050",-6.00E-01,-2.63E-03,10.020970
"11,051",-6.00E-01,-2.63E-03,10.020990
"11,052",-6.00E-01,-2.63E-03,10.021010
"11,053",-6.00E-01,-2.63E-03,10.021030
"11,054",-6.00E-01,-2.63E-03,10.021050
"11,055",-6.00E-01,-2.63E-03,10.021070
"11,056",-6.00E-01,-2.63E-03,10.021090
"11,057",-6.00E-01,-2.63E-03,10.021110
"11,058",-6.00E-01,-2.63E-03,10.021130
"11,059",-6.00E-01,-2.63E-03,10.021150
"11,060",-6.00E-01,-2.63E-03,10.021170
"11,061",-6.00E-01,-2.63E-03,10.021190
"11,062",-6.00E-01,-2.63E-03,10.021210
"11,063",-6.00E-01,-2.63E-03,10.021230
"11,064",-6.00E-01,-2.63E-03,10.021250
"11,065",-6.00E-01,-2.63E-03,10.021270
"11,066",-6.00E-01,-2.63E-03,10.021290
"11,067",-6.00E-01,-2.63E-03,10.021310
"11,068",-6.00E-01,-2.63E-03,10.021330
"11,069",-6.00E-01,-2.63E-03,10.021350
"11,070",-6.00E-01,-2.63E-03,10.021370
"11,071",-6.00E-01,-2.63E-03,10.021390
"11,072",-6.00E-01,-2.63E-03,10.021410
"11,073",-6.00E-01,-2.63E-03,10.021430
